,suite_id,sample_id,code,value,character
12544,58,4,7,6,六
3582,61,2,13,13,千
13876,88,6,8,7,七
4619,64,9,14,14,万
11447,49,7,6,5,五
3555,59,5,13,13,千
11762,78,2,6,5,五
5626,65,6,15,15,亿
421,47,10,10,9,九
5671,7,10,15,15,亿
2960,96,1,12,12,百
6120,2,1,1,0,零
8959,95,9,3,2,二
753,77,3,10,9,九
6985,98,5,1,0,零
8864,87,4,3,2,二
11206,27,6,6,5,五
14535,57,5,9,8,八
5734,75,4,15,15,亿
10964,96,4,5,4,四
3915,91,5,13,13,千
2878,88,8,12,12,百
1404,45,4,11,10,十
2896,9,6,12,12,百
11492,53,2,6,5,五
13951,95,10,8,7,七
857,86,7,10,9,九
8232,3,2,3,2,二
3917,91,7,13,13,千
7447,49,7,2,1,一
3111,19,10,13,13,千
6280,34,1,1,0,零
5246,30,6,15,15,亿
13743,76,3,8,7,七
9695,71,5,4,3,三
14337,39,7,9,8,八
4679,7,9,14,14,万
6813,82,3,1,0,零
13235,3,5,8,7,七
13216,28,6,8,7,七
2651,68,10,12,12,百
4468,50,8,14,14,万
5169,23,9,15,15,亿
11416,46,6,6,5,五
3693,71,3,13,13,千
11219,28,9,6,5,五
11250,31,1,6,5,五
9246,30,6,4,3,三
2974,97,4,12,12,百
12820,83,1,7,6,六
7047,12,7,2,1,一
12712,73,2,7,6,六
14200,27,1,9,8,八
9714,73,4,4,3,三
7670,7,1,2,1,一
10142,21,2,5,4,四
197,26,7,10,9,九
6885,89,5,1,0,零
13930,93,1,8,7,七
672,7,2,10,9,九
3489,52,9,13,13,千
2575,60,5,12,12,百
10496,53,6,5,4,四
9422,47,2,4,3,三
14436,48,6,9,8,八
3229,29,9,13,13,千
11961,96,10,6,5,五
13949,94,9,8,7,七
3179,24,9,13,13,千
3892,9,2,13,13,千
2842,85,2,12,12,百
12302,36,2,7,6,六
11257,31,7,6,5,五
13414,46,4,8,7,七
615,64,5,10,9,九
7359,40,9,2,1,一
6833,84,3,1,0,零
7163,23,3,2,1,一
14851,86,10,9,8,八
3548,58,8,13,13,千
8786,8,6,3,2,二
12268,32,8,7,6,六
9722,74,2,4,3,三
9985,98,5,4,3,三
8047,12,7,3,2,二
853,86,3,10,9,九
4010,10,1,14,14,万
478,51,8,10,9,九
12628,65,8,7,6,六
14797,80,7,9,8,八
5376,42,6,15,15,亿
10184,25,4,5,4,四
11129,2,9,6,5,五
8810,82,1,3,2,二
7916,91,6,2,1,一
1324,38,4,11,10,十
10786,8,6,5,4,四
8807,81,7,3,2,二
2794,80,4,12,12,百
7217,28,7,2,1,一
9097,17,7,4,3,三
3405,45,5,13,13,千
9071,15,10,4,3,三
5537,57,7,15,15,亿
12536,57,6,7,6,六
14122,2,2,9,8,八
2324,38,4,12,12,百
5142,21,2,15,15,亿
7966,96,6,2,1,一
11666,69,6,6,5,五
331,39,10,10,9,九
3562,6,2,13,13,千
13438,48,8,8,7,七
13593,62,3,8,7,七
3674,7,4,13,13,千
14647,67,7,9,8,八
14392,44,2,9,8,八
590,62,1,10,9,九
1488,52,8,11,10,十
8341,4,10,3,2,二
8093,17,3,3,2,二
5959,95,9,15,15,亿
1801,81,10,11,10,十
11574,60,4,6,5,五
3095,17,5,13,13,千
12976,97,6,7,6,六
6817,82,7,1,0,零
5060,14,1,15,15,亿
4489,52,9,14,14,万
516,55,6,10,9,九
7036,11,6,2,1,一
3033,11,3,13,13,千
14162,23,2,9,8,八
8091,17,10,3,2,二
14341,4,10,9,8,八
7514,55,4,2,1,一
8084,16,4,3,2,二
5269,32,9,15,15,亿
7910,91,1,2,1,一
6626,65,6,1,0,零
7978,97,8,2,1,一
13469,50,9,8,7,七
5751,77,10,15,15,亿
3371,42,10,13,13,千
2750,77,1,12,12,百
946,94,6,10,9,九
13910,91,1,8,7,七
5748,76,8,15,15,亿
10658,68,8,5,4,四
4784,8,4,14,14,万
4788,8,8,14,14,万
1305,36,5,11,10,十
4385,43,5,14,14,万
9152,22,2,4,3,三
11316,37,6,6,5,五
7371,42,10,2,1,一
4062,14,2,14,14,万
8697,71,7,3,2,二
8665,69,5,3,2,二
13053,13,3,8,7,七
5435,48,5,15,15,亿
61,14,10,10,9,九
8559,59,9,3,2,二
3141,21,10,13,13,千
323,38,3,10,9,九
4928,92,8,14,14,万
14641,67,10,9,8,八
1907,90,7,11,10,十
12699,71,9,7,6,六
934,93,4,10,9,九
7883,89,3,2,1,一
9216,28,6,4,3,三
2415,46,5,12,12,百
12856,86,6,7,6,六
14282,34,2,9,8,八
8781,8,10,3,2,二
6662,69,2,1,0,零
3512,55,2,13,13,千
4686,70,6,14,14,万
14038,11,8,9,8,八
9336,39,6,4,3,三
721,74,10,10,9,九
5234,3,4,15,15,亿
12458,5,8,7,6,六
14711,73,10,9,8,八
1991,99,10,11,10,十
13129,2,9,8,7,七
7869,87,9,2,1,一
8695,71,5,3,2,二
12004,1,4,7,6,六
14813,82,3,9,8,八
8758,77,8,3,2,二
5478,51,8,15,15,亿
12709,72,9,7,6,六
8203,27,3,3,2,二
8845,85,5,3,2,二
2807,81,7,12,12,百
12968,96,8,7,6,六
13165,23,5,8,7,七
10226,29,6,5,4,四
19,10,9,10,9,九
12444,49,4,7,6,六
4292,35,2,14,14,万
10474,51,4,5,4,四
4229,29,9,14,14,万
14184,25,4,9,8,八
6845,85,5,1,0,零
4417,46,7,14,14,万
6262,32,2,1,0,零
3721,74,10,13,13,千
6405,45,5,1,0,零
6742,76,2,1,0,零
14911,91,10,9,8,八
9831,84,10,4,3,三
11549,58,9,6,5,五
12340,4,1,7,6,六
9443,49,3,4,3,三
9889,89,9,4,3,三
4325,38,5,14,14,万
9248,30,8,4,3,三
11055,13,5,6,5,五
2370,42,1,12,12,百
11844,85,4,6,5,五
2069,14,9,12,12,百
4675,7,5,14,14,万
12797,80,7,7,6,六
1860,87,1,11,10,十
9456,5,6,4,3,三
11002,1,2,6,5,五
11380,43,1,6,5,五
1190,26,1,11,10,十
943,94,3,10,9,九
7789,8,9,2,1,一
4322,38,2,14,14,万
1557,59,7,11,10,十
3871,88,10,13,13,千
4113,19,3,14,14,万
12662,69,2,7,6,六
10530,57,1,5,4,四
6708,72,8,1,0,零
145,21,5,10,9,九
9921,92,10,4,3,三
4514,55,4,14,14,万
8880,89,1,3,2,二
5084,16,4,15,15,亿
1062,14,2,11,10,十
9142,21,2,4,3,三
8765,78,5,3,2,二
6818,82,8,1,0,零
6716,73,6,1,0,零
6373,42,3,1,0,零
2540,58,1,12,12,百
86,16,6,10,9,九
3606,63,6,13,13,千
3052,13,2,13,13,千
6124,2,4,1,0,零
3475,51,5,13,13,千
10679,7,9,5,4,四
288,34,8,10,9,九
8669,69,9,3,2,二
13206,27,6,8,7,七
1300,36,1,11,10,十
5954,95,4,15,15,亿
10789,8,9,5,4,四
5383,43,3,15,15,亿
6735,75,5,1,0,零
7895,9,5,2,1,一
13279,33,9,8,7,七
11759,77,9,6,5,五
10473,51,3,5,4,四
998,99,8,10,9,九
8508,54,8,3,2,二
6809,81,9,1,0,零
4023,100,3,14,14,万
6000,1,1,1,0,零
9127,2,7,4,3,三
9588,61,8,4,3,三
5388,43,8,15,15,亿
8849,85,9,3,2,二
9702,72,2,4,3,三
14016,10,6,9,8,八
6702,72,2,1,0,零
11164,23,4,6,5,五
838,84,8,10,9,九
10935,93,5,5,4,四
5600,63,1,15,15,亿
6401,45,10,1,0,零
2541,58,10,12,12,百
4961,96,10,14,14,万
14769,78,9,9,8,八
7437,48,7,2,1,一
2906,90,6,12,12,百
11599,62,9,6,5,五
3001,1,10,13,13,千
9305,36,5,4,3,三
8497,53,7,3,2,二
4369,41,9,14,14,万
11551,59,10,6,5,五
9289,34,9,4,3,三
12104,18,4,7,6,六
4154,22,4,14,14,万
3561,6,10,13,13,千
9896,9,6,4,3,三
4205,27,5,14,14,万
781,8,10,10,9,九
14455,5,5,9,8,八
9637,66,7,4,3,三
6359,40,9,1,0,零
8284,34,4,3,2,二
14759,77,9,9,8,八
14582,61,2,9,8,八
11213,28,3,6,5,五
8140,21,1,3,2,二
11290,35,1,6,5,五
3867,87,7,13,13,千
10678,7,8,5,4,四
10121,2,10,5,4,四
9758,77,8,4,3,三
2018,10,8,12,12,百
5869,87,9,15,15,亿
14677,7,7,9,8,八
3362,41,2,13,13,千
11704,72,4,6,5,五
961,96,10,10,9,九
8658,68,8,3,2,二
3031,11,10,13,13,千
14268,32,8,9,8,八
7480,52,1,2,1,一
7736,75,6,2,1,一
11672,7,2,6,5,五
8795,80,5,3,2,二
9461,50,10,4,3,三
14800,81,1,9,8,八
14959,95,9,9,8,八
4633,66,3,14,14,万
4916,91,6,14,14,万
2748,76,8,12,12,百
13237,3,7,8,7,七
8489,52,9,3,2,二
6779,79,9,1,0,零
6463,50,3,1,0,零
14823,83,3,9,8,八
8530,57,1,3,2,二
13496,53,6,8,7,七
12357,40,7,7,6,六
8424,47,4,3,2,二
389,43,9,10,9,九
3521,56,10,13,13,千
8628,65,8,3,2,二
7464,50,4,2,1,一
8197,26,7,3,2,二
13785,8,5,8,7,七
10352,40,2,5,4,四
7547,58,7,2,1,一
14613,64,3,9,8,八
10349,4,9,5,4,四
3082,16,2,13,13,千
583,61,3,10,9,九
13089,16,9,8,7,七
2882,89,2,12,12,百
3058,13,8,13,13,千
5379,42,9,15,15,亿
11785,8,5,6,5,五
6587,61,7,1,0,零
1719,73,9,11,10,十
7234,3,4,2,1,一
14352,40,2,9,8,八
4739,75,9,14,14,万
4666,69,6,14,14,万
14249,30,9,9,8,八
7517,55,7,2,1,一
6506,54,6,1,0,零
13597,62,7,8,7,七
7748,76,8,2,1,一
1618,64,8,11,10,十
7130,20,1,2,1,一
7176,24,6,2,1,一
3,1,3,10,9,九
14697,71,7,9,8,八
2771,79,10,12,12,百
5085,16,5,15,15,亿
8498,53,8,3,2,二
10,10,1,10,9,九
10254,31,4,5,4,四
10949,94,9,5,4,四
1426,47,6,11,10,十
6276,33,6,1,0,零
10244,30,4,5,4,四
11295,35,5,6,5,五
10665,69,5,5,4,四
9280,34,1,4,3,三
14604,63,4,9,8,八
8524,56,4,3,2,二
4646,67,6,14,14,万
4569,6,9,14,14,万
10086,16,6,5,4,四
160,23,1,10,9,九
8651,68,10,3,2,二
3199,26,9,13,13,千
7964,96,4,2,1,一
8976,97,6,3,2,二
13207,27,7,8,7,七
12100,18,1,7,6,六
12446,49,6,7,6,六
8698,71,8,3,2,二
6431,48,10,1,0,零
2961,96,10,12,12,百
6569,6,9,1,0,零
14172,24,2,9,8,八
13061,14,10,8,7,七
10185,25,5,5,4,四
7743,76,3,2,1,一
6130,20,1,1,0,零
7509,54,9,2,1,一
9240,30,1,4,3,三
12430,48,1,7,6,六
1092,17,2,11,10,十
3649,67,9,13,13,千
14942,94,2,9,8,八
6679,7,9,1,0,零
2557,59,7,12,12,百
10306,36,6,5,4,四
2236,3,6,12,12,百
9986,98,6,4,3,三
3452,5,2,13,13,千
9434,48,4,4,3,三
10028,100,8,5,4,四
12549,58,9,7,6,六
835,84,5,10,9,九
9693,71,3,4,3,三
14490,53,1,9,8,八
11927,92,7,6,5,五
14059,13,9,9,8,八
4854,86,4,14,14,万
6026,100,6,1,0,零
8846,85,6,3,2,二
13291,35,10,8,7,七
6159,22,9,1,0,零
4839,84,9,14,14,万
8974,97,4,3,2,二
251,31,10,10,9,九
9954,95,4,4,3,三
6532,57,2,1,0,零
13797,80,7,8,7,七
2452,5,2,12,12,百
7878,88,8,2,1,一
3108,18,8,13,13,千
391,44,10,10,9,九
4660,69,1,14,14,万
1877,88,7,11,10,十
8511,55,10,3,2,二
782,8,2,10,9,九
1174,24,4,11,10,十
4590,62,1,14,14,万
2736,75,6,12,12,百
10557,59,7,5,4,四
10216,28,6,5,4,四
2439,48,9,12,12,百
11512,55,2,6,5,五
3692,71,2,13,13,千
11835,84,5,6,5,五
9210,28,1,4,3,三
1436,48,6,11,10,十
177,24,7,10,9,九
4146,21,6,14,14,万
1612,64,2,11,10,十
14644,67,4,9,8,八
13664,69,4,8,7,七
11986,98,6,6,5,五
7717,73,7,2,1,一
1980,98,1,11,10,十
8591,62,10,3,2,二
3817,82,7,13,13,千
7144,21,4,2,1,一
2692,71,2,12,12,百
4650,68,1,14,14,万
14821,83,10,9,8,八
8219,28,9,3,2,二
7560,6,1,2,1,一
1214,28,4,11,10,十
14358,40,8,9,8,八
8048,12,8,3,2,二
7499,53,9,2,1,一
12670,7,1,7,6,六
12301,36,10,7,6,六
2947,94,7,12,12,百
1222,29,2,11,10,十
386,43,6,10,9,九
11669,69,9,6,5,五
6267,32,7,1,0,零
12608,63,8,7,6,六
4505,54,5,14,14,万
1451,5,10,11,10,十
9876,88,6,4,3,三
4457,5,7,14,14,万
336,39,6,10,9,九
5263,32,3,15,15,亿
9272,33,2,4,3,三
13177,24,7,8,7,七
10995,99,5,5,4,四
6709,72,9,1,0,零
14035,11,5,9,8,八
13638,66,8,8,7,七
2922,92,2,12,12,百
14214,28,4,9,8,八
13355,40,5,8,7,七
12140,21,1,7,6,六
9912,91,2,4,3,三
5427,47,7,15,15,亿
11911,91,10,6,5,五
3288,34,8,13,13,千
13699,71,9,8,7,七
13356,40,6,8,7,七
1287,34,7,11,10,十
1987,98,7,11,10,十
9766,78,6,4,3,三
4037,11,7,14,14,万
8958,95,8,3,2,二
5469,50,9,15,15,亿
9151,22,10,4,3,三
3816,82,6,13,13,千
71,15,10,10,9,九
10630,66,1,5,4,四
3949,94,9,13,13,千
4377,42,7,14,14,万
5430,48,1,15,15,亿
8361,41,10,3,2,二
12037,11,7,7,6,六
6251,31,10,1,0,零
12671,7,10,7,6,六
13120,2,1,8,7,七
7816,82,6,2,1,一
9534,57,4,4,3,三
1895,9,5,11,10,十
97,17,7,10,9,九
7987,98,7,2,1,一
10239,3,9,5,4,四
1183,25,3,11,10,十
2416,46,6,12,12,百
3772,79,2,13,13,千
12553,59,3,7,6,六
7784,8,4,2,1,一
5016,10,6,15,15,亿
11679,7,9,6,5,五
12533,57,3,7,6,六
13586,61,6,8,7,七
9420,47,1,4,3,三
9775,79,5,4,3,三
1093,17,3,11,10,十
11230,3,1,6,5,五
8194,26,4,3,2,二
6572,60,2,1,0,零
316,37,6,10,9,九
9885,89,5,4,3,三
8324,38,4,3,2,二
1770,79,1,11,10,十
10858,86,8,5,4,四
9686,70,6,4,3,三
3979,97,9,13,13,千
9859,86,9,4,3,三
299,35,9,10,9,九
10377,42,7,5,4,四
7931,93,10,2,1,一
3228,29,8,13,13,千
13583,61,3,8,7,七
4712,73,2,14,14,万
7971,97,10,2,1,一
4973,97,3,14,14,万
1059,13,9,11,10,十
8045,12,5,3,2,二
10245,30,5,5,4,四
12065,14,5,7,6,六
7830,84,1,2,1,一
3541,58,10,13,13,千
869,87,9,10,9,九
12547,58,7,7,6,六
2231,3,10,12,12,百
7469,50,9,2,1,一
13448,49,8,8,7,七
8895,9,5,3,2,二
6513,55,3,1,0,零
1128,2,8,11,10,十
13415,46,5,8,7,七
3295,35,5,13,13,千
4510,55,1,14,14,万
14702,72,2,9,8,八
4307,36,7,14,14,万
14115,19,5,9,8,八
14182,25,2,9,8,八
11077,15,7,6,5,五
13302,36,2,8,7,七
2722,74,2,12,12,百
9838,84,8,4,3,三
940,94,1,10,9,九
6142,21,2,1,0,零
7751,77,10,2,1,一
2451,5,10,12,12,百
13168,23,8,8,7,七
9270,33,1,4,3,三
6299,35,9,1,0,零
9327,38,7,4,3,三
8238,3,8,3,2,二
6051,13,10,1,0,零
14762,78,2,9,8,八
14147,21,7,9,8,八
4875,88,5,14,14,万
2901,90,10,12,12,百
14580,61,1,9,8,八
7414,46,4,2,1,一
8988,98,8,3,2,二
8873,88,3,3,2,二
14913,91,3,9,8,八
11183,25,3,6,5,五
8547,58,7,3,2,二
2567,6,7,12,12,百
12392,44,2,7,6,六
936,93,6,10,9,九
8543,58,3,3,2,二
9146,21,6,4,3,三
5829,83,9,15,15,亿
11639,66,9,6,5,五
9651,68,10,4,3,三
4801,81,10,14,14,万
6695,71,5,1,0,零
7780,8,1,2,1,一
9207,27,7,4,3,三
5177,24,7,15,15,亿
3135,20,5,13,13,千
11781,8,10,6,5,五
425,47,5,10,9,九
744,76,4,10,9,九
686,70,6,10,9,九
5059,13,9,15,15,亿
677,7,7,10,9,九
4335,39,5,14,14,万
6869,87,9,1,0,零
7164,23,4,2,1,一
13188,25,8,8,7,七
3462,50,2,13,13,千
9911,91,10,4,3,三
13636,66,6,8,7,七
5331,39,10,15,15,亿
5550,59,1,15,15,亿
8533,57,3,3,2,二
13911,91,10,8,7,七
12432,48,2,7,6,六
14413,46,3,9,8,八
5332,39,2,15,15,亿
11830,84,1,6,5,五
1449,49,9,11,10,十
2680,70,1,12,12,百
3722,74,2,13,13,千
5017,10,7,15,15,亿
7573,60,3,2,1,一
13071,15,10,8,7,七
458,5,8,10,9,九
13117,19,7,8,7,七
6369,41,9,1,0,零
5051,13,10,15,15,亿
924,92,4,10,9,九
14357,40,7,9,8,八
11892,9,2,6,5,五
3390,44,1,13,13,千
6482,52,2,1,0,零
13354,40,4,8,7,七
4670,7,1,14,14,万
3174,24,4,13,13,千
4815,82,5,14,14,万
9387,43,7,4,3,三
9266,32,6,4,3,三
6449,49,9,1,0,零
2123,2,3,12,12,百
4396,44,6,14,14,万
11582,61,2,6,5,五
8239,3,9,3,2,二
7432,48,2,2,1,一
13060,14,1,8,7,七
3843,85,3,13,13,千
9745,76,5,4,3,三
12928,92,8,7,6,六
82,16,2,10,9,九
7629,65,9,2,1,一
3463,50,3,13,13,千
3068,14,8,13,13,千
11365,41,5,6,5,五
11014,10,4,6,5,五
3011,10,10,13,13,千
1032,11,2,11,10,十
13457,5,7,8,7,七
13318,37,8,8,7,七
8739,75,9,3,2,二
5597,62,7,15,15,亿
1572,60,2,11,10,十
870,88,1,10,9,九
3317,37,7,13,13,千
14049,12,9,9,8,八
6566,6,6,1,0,零
330,39,1,10,9,九
6447,49,7,1,0,零
11700,72,1,6,5,五
3089,16,9,13,13,千
14033,11,3,9,8,八
10637,66,7,5,4,四
3811,82,10,13,13,千
1713,73,3,11,10,十
3187,25,7,13,13,千
5024,100,4,15,15,亿
8323,38,3,3,2,二
2609,63,9,12,12,百
1137,20,7,11,10,十
9740,76,1,4,3,三
5197,26,7,15,15,亿
11072,15,2,6,5,五
889,89,9,10,9,九
10940,94,1,5,4,四
13861,87,10,8,7,七
12997,99,7,7,6,六
11253,31,3,6,5,五
493,53,3,10,9,九
7257,31,7,2,1,一
11485,52,5,6,5,五
4165,23,5,14,14,万
7658,68,8,2,1,一
10553,59,3,5,4,四
5714,73,4,15,15,亿
4206,27,6,14,14,万
12682,70,2,7,6,六
3764,78,4,13,13,千
9727,74,7,4,3,三
8367,41,7,3,2,二
981,98,10,10,9,九
13201,27,10,8,7,七
4922,92,2,14,14,万
6548,58,8,1,0,零
3718,73,8,13,13,千
10694,71,4,5,4,四
9446,49,6,4,3,三
4227,29,7,14,14,万
2010,10,1,12,12,百
1795,80,5,11,10,十
11336,39,6,6,5,五
764,78,4,10,9,九
4990,99,1,14,14,万
1600,63,1,11,10,十
3340,4,1,13,13,千
7846,85,6,2,1,一
2,1,2,10,9,九
8978,97,8,3,2,二
674,7,4,10,9,九
8755,77,5,3,2,二
14096,17,6,9,8,八
9990,99,1,4,3,三
8235,3,5,3,2,二
2803,81,3,12,12,百
4334,39,4,14,14,万
427,47,7,10,9,九
4810,82,1,14,14,万
4300,36,1,14,14,万
7684,70,4,2,1,一
652,68,2,10,9,九
14725,74,5,9,8,八
670,7,1,10,9,九
11312,37,2,6,5,五
14483,52,3,9,8,八
8886,89,6,3,2,二
11347,4,7,6,5,五
9215,28,5,4,3,三
2181,25,10,12,12,百
5353,40,3,15,15,亿
6570,60,1,1,0,零
14617,64,7,9,8,八
5236,3,6,15,15,亿
9570,60,1,4,3,三
259,31,9,10,9,九
2307,36,7,12,12,百
10077,15,7,5,4,四
3713,73,3,13,13,千
6815,82,5,1,0,零
9878,88,8,4,3,三
2996,99,6,12,12,百
13308,36,8,8,7,七
13975,97,5,8,7,七
7194,26,4,2,1,一
163,23,3,10,9,九
13996,99,6,8,7,七
11099,17,9,6,5,五
5679,7,9,15,15,亿
264,32,4,10,9,九
3929,92,9,13,13,千
11556,59,6,6,5,五
8577,60,7,3,2,二
3773,79,3,13,13,千
8423,47,3,3,2,二
2336,39,6,12,12,百
5230,3,1,15,15,亿
6318,37,8,1,0,零
701,72,10,10,9,九
2050,13,1,12,12,百
9318,37,8,4,3,三
3961,96,10,13,13,千
14990,99,1,9,8,八
5247,30,7,15,15,亿
2383,43,3,12,12,百
7428,47,8,2,1,一
1886,89,6,11,10,十
12702,72,2,7,6,六
9638,66,8,4,3,三
2273,33,3,12,12,百
11506,54,6,6,5,五
1026,100,6,11,10,十
10335,39,5,5,4,四
11000,1,1,6,5,五
9286,34,6,4,3,三
5008,1,8,15,15,亿
8924,92,4,3,2,二
6641,67,10,1,0,零
7962,96,2,2,1,一
964,96,4,10,9,九
13616,64,6,8,7,七
8371,42,10,3,2,二
12577,60,7,7,6,六
2432,48,2,12,12,百
5558,59,8,15,15,亿
4473,51,3,14,14,万
6831,84,10,1,0,零
105,18,5,10,9,九
2471,51,10,12,12,百
999,99,9,10,9,九
13451,5,10,8,7,七
13017,10,7,8,7,七
4584,61,4,14,14,万
14648,67,8,9,8,八
10269,32,9,5,4,四
7429,47,9,2,1,一
5598,62,8,15,15,亿
7647,67,7,2,1,一
10936,93,6,5,4,四
6115,19,5,1,0,零
13343,4,3,8,7,七
8907,90,7,3,2,二
5539,57,9,15,15,亿
1602,63,2,11,10,十
1157,22,7,11,10,十
11862,87,2,6,5,五
7013,10,3,2,1,一
13659,68,9,8,7,七
2673,7,3,12,12,百
1052,13,2,11,10,十
14215,28,5,9,8,八
7318,37,8,2,1,一
1762,78,2,11,10,十
1296,35,6,11,10,十
4571,60,10,14,14,万
10970,97,1,5,4,四
6090,17,1,1,0,零
8096,17,6,3,2,二
5321,38,10,15,15,亿
68,14,8,10,9,九
12317,37,7,7,6,六
2042,12,2,12,12,百
2863,87,3,12,12,百
6741,76,10,1,0,零
10519,55,9,5,4,四
1660,69,1,11,10,十
11923,92,3,6,5,五
11120,2,1,6,5,五
1548,58,8,11,10,十
6508,54,8,1,0,零
6654,68,4,1,0,零
7665,69,5,2,1,一
11932,93,2,6,5,五
3349,4,9,13,13,千
9019,10,9,4,3,三
9167,23,7,4,3,三
3627,65,7,13,13,千
11451,5,10,6,5,五
76,15,6,10,9,九
3845,85,5,13,13,千
1560,6,1,11,10,十
5708,72,8,15,15,亿
6255,31,5,1,0,零
6100,18,1,1,0,零
10091,17,10,5,4,四
13375,42,5,8,7,七
7600,63,1,2,1,一
14908,90,8,9,8,八
11194,26,4,6,5,五
14975,97,5,9,8,八
12308,36,8,7,6,六
10140,21,1,5,4,四
5351,40,10,15,15,亿
9920,92,1,4,3,三
9292,35,2,4,3,三
14286,34,6,9,8,八
14180,25,1,9,8,八
10249,30,9,5,4,四
11601,63,10,6,5,五
10103,18,3,5,4,四
8208,27,8,3,2,二
4714,73,4,14,14,万
11026,100,6,6,5,五
9502,54,2,4,3,三
4793,80,3,14,14,万
2117,19,7,12,12,百
14028,100,8,9,8,八
13501,54,10,8,7,七
1908,90,8,11,10,十
6240,30,1,1,0,零
3328,38,8,13,13,千
14830,84,1,9,8,八
846,85,6,10,9,九
2781,8,10,12,12,百
13044,12,4,8,7,七
6400,45,1,1,0,零
300,36,1,10,9,九
11876,88,6,6,5,五
7268,32,8,2,1,一
10732,75,2,5,4,四
2727,74,7,12,12,百
7427,47,7,2,1,一
902,90,2,10,9,九
14649,67,9,9,8,八
4970,97,1,14,14,万
10830,84,1,5,4,四
2299,35,9,12,12,百
8689,70,9,3,2,二
10302,36,2,5,4,四
13038,11,8,8,7,七
7522,56,2,2,1,一
2403,45,3,12,12,百
5349,4,9,15,15,亿
7233,3,3,2,1,一
355,40,5,10,9,九
14717,73,7,9,8,八
5994,99,4,15,15,亿
1079,15,9,11,10,十
228,29,8,10,9,九
6181,25,10,1,0,零
860,87,1,10,9,九
12778,79,8,7,6,六
4640,67,1,14,14,万
3502,54,2,13,13,千
14881,89,10,9,8,八
3668,69,8,13,13,千
5144,21,4,15,15,亿
4331,39,10,14,14,万
8002,1,2,3,2,二
11391,44,10,6,5,五
6094,17,4,1,0,零
9539,57,9,4,3,三
14713,73,3,9,8,八
297,35,7,10,9,九
11842,85,2,6,5,五
13865,87,5,8,7,七
10962,96,2,5,4,四
13835,84,5,8,7,七
2494,53,4,12,12,百
14743,76,3,9,8,八
13817,82,7,8,7,七
2964,96,4,12,12,百
4058,13,8,14,14,万
7555,59,5,2,1,一
2880,89,1,12,12,百
5871,88,10,15,15,亿
4952,95,2,14,14,万
6013,10,3,1,0,零
12350,40,1,7,6,六
1935,93,5,11,10,十
5066,14,6,15,15,亿
13008,1,8,8,7,七
11509,54,9,6,5,五
13543,58,3,8,7,七
8183,25,3,3,2,二
12020,100,1,7,6,六
11931,93,10,6,5,五
7410,46,1,2,1,一
2814,82,4,12,12,百
7319,37,9,2,1,一
12130,20,1,7,6,六
3920,92,1,13,13,千
13801,81,10,8,7,七
972,97,2,10,9,九
6494,53,4,1,0,零
419,46,9,10,9,九
11429,47,9,6,5,五
8603,63,3,3,2,二
11654,68,4,6,5,五
2258,31,8,12,12,百
14682,70,2,9,8,八
5005,1,5,15,15,亿
8983,98,3,3,2,二
9509,54,9,4,3,三
2497,53,7,12,12,百
6583,61,3,1,0,零
5789,8,9,15,15,亿
9839,84,9,4,3,三
8095,17,5,3,2,二
14693,71,3,9,8,八
657,68,7,10,9,九
6127,2,7,1,0,零
524,56,4,10,9,九
2197,26,7,12,12,百
13665,69,5,8,7,七
5039,11,9,15,15,亿
4466,50,6,14,14,万
5752,77,2,15,15,亿
3531,57,10,13,13,千
11092,17,2,6,5,五
5132,20,2,15,15,亿
1703,72,3,11,10,十
4599,62,9,14,14,万
4483,52,3,14,14,万
10366,41,6,5,4,四
7147,21,7,2,1,一
2864,87,4,12,12,百
1311,37,10,11,10,十
7295,35,5,2,1,一
696,71,6,10,9,九
11949,94,9,6,5,五
10841,85,10,5,4,四
10338,39,8,5,4,四
7332,39,2,2,1,一
4190,26,1,14,14,万
40,12,1,10,9,九
10024,100,4,5,4,四
4455,5,5,14,14,万
6257,31,7,1,0,零
2982,98,2,12,12,百
4550,59,1,14,14,万
8170,24,1,3,2,二
14267,32,7,9,8,八
2155,22,5,12,12,百
7462,50,2,2,1,一
6555,59,5,1,0,零
13405,45,5,8,7,七
13091,17,10,8,7,七
14497,53,7,9,8,八
1769,78,9,11,10,十
7936,93,6,2,1,一
14993,99,3,9,8,八
681,70,10,10,9,九
5196,26,6,15,15,亿
4733,75,3,14,14,万
2885,89,5,12,12,百
6660,69,1,1,0,零
702,72,2,10,9,九
1825,83,5,11,10,十
10797,80,7,5,4,四
13412,46,2,8,7,七
1397,44,7,11,10,十
4748,76,8,14,14,万
1289,34,9,11,10,十
6309,36,9,1,0,零
12002,1,2,7,6,六
9302,36,2,4,3,三
7120,2,1,2,1,一
4094,17,4,14,14,万
14002,1,2,9,8,八
3134,20,4,13,13,千
11792,80,2,6,5,五
2479,51,9,12,12,百
8721,74,10,3,2,二
10401,45,10,5,4,四
7193,26,3,2,1,一
11144,21,4,6,5,五
4150,22,1,14,14,万
10889,89,9,5,4,四
5484,52,4,15,15,亿
4082,16,2,14,14,万
4509,54,9,14,14,万
11474,51,4,6,5,五
937,93,7,10,9,九
12831,84,10,7,6,六
12597,62,7,7,6,六
754,77,4,10,9,九
12832,84,2,7,6,六
11613,64,3,6,5,五
